id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
3058,closed,jcubic,false,arfon,false,0,3,69,0,69
3057,closed,larsbrinkhoff,false,larsbrinkhoff,false,34,11,32,2,0
3056,closed,silkentrance,false,silkentrance,false,1,5,2,0,1
3050,closed,NexiusTailer,false,pchaigno,false,16,2,11,5,0
3047,closed,elizabethsiegle,false,arfon,false,11,1,0,0,11
3045,closed,Limess,false,arfon,false,5,1,0,0,5
3044,open,cozos,false,arfon,false,null,39,380,0,null
3043,closed,dagwieers,false,pchaigno,false,22,4,10,0,11
3042,closed,kevinSuttle,false,kevinSuttle,false,0,2,0,0,0
3031,closed,BaerMitUmlaut,false,arfon,false,0,6,0,0,0
3026,closed,P233,false,pchaigno,false,30,4,30,0,0
3025,closed,LukaszDev,false,LukaszDev,false,0,6,0,0,0
3023,closed,hem-kant,false,hem-kant,false,0,4,0,0,0
3018,closed,Jonathan50,false,Alhadis,false,191,37,358,1,168
3016,closed,Wolfman-F16,false,arfon,false,6,2,4,2,0
3014,closed,LucasKrahl23,false,pchaigno,false,60,16,60,0,0
3013,closed,eddic,false,eddic,false,0,2,0,0,0
3012,closed,kenorb,false,pchaigno,false,36,2,183,36,183
3006,closed,jackreyneke,false,arfon,false,33,15,33,0,0
3004,closed,cyjseagull,false,pchaigno,false,45,4,0,0,44
3003,closed,doughsay,false,doughsay,false,1,2,1,0,0
3002,closed,Zimmi48,false,lildude,true,576,1,0,576,0
3000,closed,mattusifer,false,mattusifer,false,57,16,456,0,398
2989,closed,paradiselost79,false,paradiselost79,false,0,2,0,0,0
2988,open,Alhadis,false,null,false,null,0,null,null,null
2985,closed,jaredpetersen,false,jaredpetersen,false,0,2,0,0,0
2982,closed,Alhadis,false,Alhadis,false,0,7,0,0,0
2979,closed,jamestalmage,false,arfon,false,2,3,2,0,0
2977,closed,zacps,false,arfon,false,4,2,4,0,0
2975,closed,rokf,false,arfon,false,5,5,5,0,0
2974,closed,EvanDarwin,false,EvanDarwin,false,0,1,0,0,0
2972,closed,ItangSanjana,false,arfon,false,8,4,8,0,0
2970,closed,zg,false,zg,false,0,2,0,0,0
2968,closed,staabm,false,arfon,false,12,6,12,0,0
2965,closed,henrywright,false,arfon,false,13,6,79,0,66
2962,open,terryburton,false,null,false,null,10,518,0,null
2959,closed,goodevilgenius,false,goodevilgenius,false,0,2,0,0,0
2958,closed,jedmodes,false,arfon,false,54,4,20,0,34
2956,closed,TimothyGu,false,brandonblack,false,210,5,209,0,0
2944,closed,OneOfOne,false,OneOfOne,false,0,2,0,0,0
2943,closed,jesus2099,false,arfon,false,24,4,25,0,1
2942,closed,mowgli,false,arfon,false,23,3,0,10,12
2940,closed,MathBunny,false,arfon,false,59,10,59,0,0
4043,closed,joakimlindblad,false,pchaigno,false,7,1,0,0,7
4041,closed,IonicaBizau,false,IonicaBizau,false,0,5,0,0,0
4033,open,amclain,false,null,false,null,1,0,0,null
4028,open,lediur,false,null,false,null,0,null,null,null
4024,closed,jweinst1,false,jweinst1,false,0,7,0,0,0
4023,closed,47014106,false,Alhadis,false,0,0,null,null,null
4022,closed,ivanhercaz,false,ivanhercaz,false,1,2,0,0,0
4020,closed,uglyoldbob,false,lildude,true,0,3,0,0,0
2933,closed,kriskhaira,false,pchaigno,false,87,4,87,0,0
2932,closed,jamesqo,false,arfon,false,34,2,34,0,0
2931,closed,mtezzele,false,arfon,false,0,2,0,0,0
2926,closed,michaelpittino,false,pchaigno,false,106,1,0,0,106
2925,closed,1st1,false,1st1,false,0,2,0,0,0
2924,closed,Alhadis,false,lildude,true,619,5,619,0,0
2915,closed,jamesqo,false,arfon,false,39,6,40,0,0
