id, state, user_opened, employee_open, user_closed, employee_closed, days_opened, number_of_comments, days_between_first_and_last_comment, days_first_comment_after_creation, days_last_comment_before_closed
1010,closed,igormq,false,technoweenie,false,15,9,15,0,0
1009,open,TimMensch,false,null,false,null,6,113,0,null
1005,closed,rlaakkol,false,rlaakkol,false,2,6,0,0,0
1004,closed,jarshwah,false,jarshwah,false,668,4,668,0,0
1003,closed,ericlaw1979,false,technoweenie,false,49,4,49,0,0
1002,closed,kilianc,false,ttaylorr,true,782,19,781,0,0
1001,closed,Mais316,false,ttaylorr,true,794,4,794,0,0
1000,closed,ygorlazaro,false,ttaylorr,true,794,3,794,0,0
998,closed,cloud-rocket,false,technoweenie,false,209,7,208,0,0
997,closed,cjbottaro,false,cjbottaro,false,22,11,0,22,0
996,closed,rlaakkol,false,technoweenie,false,7,5,7,0,0
995,closed,whitty,false,andyneff,false,136,6,128,8,0
994,closed,glebkuznetsov,false,glebkuznetsov,false,0,8,181,0,181
993,open,WillHipschman,false,null,false,null,3,2,0,null
992,closed,PCRTM,false,technoweenie,false,0,1,0,0,0
991,closed,PCRTM,false,technoweenie,false,91,5,91,0,0
987,closed,Scratch-net,false,ttaylorr,true,318,9,308,10,0
986,closed,ashenkin,false,technoweenie,false,23,11,619,0,595
985,closed,terion-name,false,ttaylorr,true,140,10,140,0,0
984,closed,daniel-dressler,false,technoweenie,false,1,3,1,0,0
983,closed,bcdonadio,false,bcdonadio,false,2,14,91,1,89
982,open,ramv-dailymotion,false,null,false,null,1,0,94,null
979,closed,raffomania,false,raffomania,false,0,3,0,0,0
978,closed,dkoudela,false,dkoudela,false,34,11,34,0,0
973,closed,sgoo,false,technoweenie,false,0,1,0,0,0
970,closed,adcloeshelle,false,technoweenie,false,2,4,2,0,0
968,closed,jlewin,false,technoweenie,false,2,2,1,1,0
967,closed,technoweenie,false,technoweenie,false,3,1,0,3,0
961,closed,adeptofvoltron,false,technoweenie,false,7,2,0,0,7
960,closed,DarkShear,false,technoweenie,false,7,3,7,0,0
959,closed,stoneStyle,false,technoweenie,false,5,2,2,0,2
958,closed,ygorlazaro,false,technoweenie,false,8,3,7,0,0
957,closed,Klipi,false,ttaylorr,true,777,9,804,27,54
956,closed,prdx,false,technoweenie,false,8,6,11,0,3
955,closed,dkoudela,false,dkoudela,false,5,5,5,0,0
954,closed,bertalanimre,false,technoweenie,false,9,2,9,0,0
953,open,wmwv,false,null,false,null,5,342,8,null
951,closed,dbiner,false,technoweenie,false,10,9,119,1,110
950,closed,nkoterba,false,nkoterba,false,0,2,0,0,0
948,closed,Cthutu,false,technoweenie,false,11,1,0,10,1
947,open,i59,false,null,false,null,3,96,1,null
946,closed,gunawishky,false,technoweenie,false,0,0,null,null,null
945,closed,sinbad,false,technoweenie,false,7,0,null,null,null
944,closed,dennisroche,false,technoweenie,false,14,9,89,0,75
943,open,parejkoj,false,null,false,null,17,595,0,null
942,closed,KOLANICH,false,technoweenie,false,15,6,15,0,0
941,closed,sinkingpoint,false,technoweenie,false,15,5,15,0,0
940,closed,dkoudela,false,dkoudela,false,4,4,4,0,0
938,closed,cjs,true,technoweenie,false,21,2,16,0,4
937,open,pmacey,false,null,false,null,11,114,0,null
936,closed,SkizzlePig,false,SkizzlePig,false,1,2,1,1,1
935,closed,JTLR,false,ttaylorr,true,822,6,822,0,0
934,closed,EvilOfGlass,false,technoweenie,false,21,2,21,0,0
932,closed,Rudy-Tmc,false,technoweenie,false,0,4,0,0,0
931,closed,larsxschneider,false,ttaylorr,true,324,27,423,0,99
930,closed,cmaumet,false,technoweenie,false,216,20,553,0,337
928,closed,technoweenie,false,technoweenie,false,30,1,0,30,0
926,closed,antero10,false,technoweenie,false,26,2,25,1,0
925,open,burlen,false,null,false,null,7,234,1,null
924,closed,vielmetti,false,technoweenie,false,28,5,10,0,17
923,closed,Gfurst,false,technoweenie,false,0,3,0,0,0
922,closed,panjandrum,false,technoweenie,false,29,2,29,0,0
921,closed,jpicau,false,jpicau,false,12,3,12,0,0
920,closed,xkentr,false,ttaylorr,true,833,5,833,0,0
919,closed,SlowhandFastfeet,false,SlowhandFastfeet,false,0,6,0,0,0
917,closed,msc-,false,technoweenie,false,133,1,0,133,0
916,closed,ADormant,false,technoweenie,false,7,1,0,7,0
915,closed,asottile,false,asottile,false,561,3,561,0,0
914,closed,asottile,false,asottile,false,561,2,560,1,0
913,closed,asottile,false,ttaylorr,true,492,3,490,1,0
912,open,AndrewJDR,false,null,false,null,5,179,0,null
911,closed,jplu,false,technoweenie,false,45,49,689,1,645
910,closed,hh123okbb,false,hh123okbb,false,446,16,854,0,407
908,closed,KingScooty,false,technoweenie,false,46,31,160,3,117
906,closed,pascalberger,false,andyneff,false,142,34,571,0,429
905,open,exalted,false,null,false,null,9,19,2,null
904,closed,lbergelson,false,technoweenie,false,49,14,49,2,2
903,closed,explodecomputer,false,technoweenie,false,2,10,795,0,793
902,open,RagtagShawn,false,null,false,null,6,871,2,null
901,closed,brabil,false,technoweenie,false,50,1,0,3,47
899,closed,brynn-mahsman,false,technoweenie,false,625,10,327,1,296
898,closed,carsten-AEI,false,ttaylorr,true,853,6,848,5,0
897,closed,DarkShear,false,technoweenie,false,147,1,0,147,0
896,closed,cpaulik,false,technoweenie,false,147,3,138,9,0
895,closed,jamesford42,false,ttaylorr,true,854,3,853,0,0
894,closed,larsxschneider,false,larsxschneider,false,1,2,0,1,0
893,closed,ARaqeeb,false,ttaylorr,true,813,6,9,0,804
892,closed,jleppert,false,jleppert,false,0,7,620,0,620
890,closed,stemid,false,ttaylorr,true,215,3,150,65,0
889,closed,nicolehu15,false,technoweenie,false,0,1,0,0,0
888,closed,pditommaso,false,technoweenie,false,0,1,0,0,0
887,closed,pditommaso,false,ttaylorr,true,216,6,216,0,0
886,closed,crydalch,false,technoweenie,false,158,2,151,7,0
885,open,msp-abc,false,null,false,null,8,356,0,null
884,closed,shuhrat,false,ttaylorr,true,865,8,865,0,0
881,closed,mnot,false,technoweenie,false,64,3,0,0,64
880,closed,pokehanai,false,technoweenie,false,17,10,58,0,40
2819,closed,sachnk,false,ttaylorr,true,0,3,0,0,0
2818,closed,gitsnippet,false,ttaylorr,true,89,3,13,0,74
2817,closed,emablekos,false,emablekos,false,74,1,0,1,73
2816,closed,sotbl,false,ttaylorr,true,2,3,2,2,2
2814,closed,nickproud,false,ttaylorr,true,0,2,0,0,0
2813,closed,xkrys,false,ttaylorr,true,0,2,2,0,2
2812,closed,TiGRoNdev,false,ttaylorr,true,2,1,0,2,0
2808,closed,djranch,false,ttaylorr,true,0,2,0,4,4
2805,closed,larsxschneider,false,technoweenie,false,0,3,0,0,0
2804,closed,wnoguchi,false,sschuberth,false,55,7,50,4,0
2802,closed,bitinn,false,ttaylorr,true,69,10,59,9,0
2801,closed,SamiSamoiel,false,ttaylorr,true,13,5,2,11,0
2798,closed,larsxschneider,false,ttaylorr,true,69,3,13,0,56
